default,age,acadmos,adepcnt,majordrg,minordrg,ownrent,income,selfempl,incper,exp_inc,spending
1,29.666666,62,0,1,0,0,1666.666667,0,20000,0.05134,85.5666647
0,35.5833321,156,0,0,0,0,1666.666667,0,20000,0.192044,320.0733413
0,21.416666,222,0,0,0,1,1583.333333,0,19000,0.0539353,85.3975002
1,34.25,48,2,0,0,0,1333.333333,0,10666.66699,0.1330916,177.4554253
0,27.583334,93,0,0,0,0,1250,0,15000,0.15287,191.0874993
0,23.166666,144,0,0,0,0,2083.333333,0,25000,0.136548,284.474995
0,25.583334,12,0,0,0,0,2500,0,30000,0.0582847,145.711666
0,53,192,1,0,0,1,2833.333333,0,17000,0.0051971,14.7250002
0,29.166666,193,0,1,1,0,2008.333333,0,24100,0.0840506,168.801673
0,29.166666,50,3,1,0,0,2400,0,7400,0.0645176,154.8421562
0,27.75,186,0,0,0,0,2083.333333,0,25000,0.0603652,125.7608334
1,28.75,26,2,0,0,1,2200,0,12400,0.0006989,1.5376344
0,22.416666,98,0,1,0,0,1833.333333,0,22000,0.0121818,22.3333339
0,38.0833321,54,1,0,0,0,1666.666667,0,10000,0.0033,5.5
1,26.083334,30,1,0,0,0,1958.333333,0,11750,0.0428511,83.9166677
0,35.5,240,0,0,0,1,2166.666667,0,26000,0.0790504,171.275833
1,27.75,0,0,0,2,1,5833.333333,0,70000,0.1105849,645.0783213
0,27.666666,27,1,0,0,0,3333.333333,0,20000,0.160121,533.7366958
0,29.166666,12,0,1,0,0,2600,0,31200,0.1734513,450.9733528
0,23.333334,36,2,0,0,0,2083.333333,0,8333.333008,0.100914,210.2375031
0,28.583334,24,0,0,0,0,1333.333333,0,16000,0.0610231,81.3641697
0,24.916666,8,0,0,0,0,2000,0,24000,0.0550329,110.0658402
0,27.666666,9,0,2,0,0,2533.333333,0,33400,0.5554635,1407.174182
0,27.083334,1,0,0,0,0,3750,0,45000,0.0203073,76.152503
0,26.833334,45,0,0,0,0,1516.666667,0,18200,0.0497973,75.5258319
0,31,38,0,1,0,0,3416.666667,0,41000,0.0470105,160.6191701
0,23.666666,42,0,0,1,0,1833.333333,0,30750,0.0525197,96.2860715
0,24.25,18,0,0,0,0,1666.666667,0,20000,0.0559685,93.2808345
0,23.5,12,0,0,0,0,2000,0,24000,0.0628808,125.7616729
0,20.666666,6,0,0,0,0,1416.666667,0,17000,0.0742082,105.1283361
0,37.25,18,0,0,0,1,3750,0,45000,0.0048944,18.3541659
0,23.75,48,2,0,0,0,2333.333333,0,9333.333008,0.014875,34.7083341
0,23,5,0,0,0,0,1666.666667,0,20000,0.056281,93.8016673
0,43.5833321,1,0,0,0,1,3000,0,36000,0.0665558,199.6675059
0,37.0833321,51,0,0,0,0,2500,0,30000,0.049152,122.8800043
0,25.416666,30,2,0,0,1,2775,0,11100,0.101897,282.7641785
0,48.75,96,0,0,0,0,1600,0,19200,0.0305875,48.9400029
1,35.9166679,38,0,0,1,0,1458.333333,0,17500,0.0365857,53.3541672
0,42.4166679,63,0,0,0,0,1000,0,18000,0.04554,45.5399975
0,40.4166679,96,4,0,0,0,4166.666667,0,10000,0.0302008,125.8366664
0,30.416666,27,2,0,0,0,1750,0,7000,0.0454762,79.5833338
0,32.5833321,30,0,0,0,0,2083.333333,1,25000,0.0708552,147.6150006
0,36.3333321,18,0,0,0,0,2500,0,30000,0.069704,174.2599905
0,35,55,0,0,0,0,1616.666667,0,19400,0.0517624,83.6825018
0,23.083334,12,0,0,0,0,2800,0,33600,0.3479179,974.1699934
0,42.6666679,37,0,0,2,0,2333.333333,0,28000,0.0023571,5.4999997
0,21.25,24,1,0,0,0,1250,0,7500,0.0702127,87.7658371
0,23.416666,51,0,0,0,0,1383.333333,0,16600,0.3340108,462.0483279
0,25.75,34,0,0,0,0,2000,0,24000,0.0207196,41.4391644
0,27.083334,51,0,0,1,0,2250,0,27000,0.0694907,156.354161
0,31,25,1,0,0,0,958.3333333,0,18350,0.0537757,51.5350903
1,35.75,16,2,0,0,0,1280,0,5120,0.2461198,315.0333405
1,29.583334,4,0,0,0,0,1250,0,15000,0.3102633,387.8291696
0,53.0833321,72,1,0,0,0,4166.666667,1,25000,0.00248,10.3333334
0,32.9166679,216,0,1,0,0,2500,0,30000,0.068022,170.0549945
0,55.3333321,253,1,0,7,1,2500,0,15000,0.03475,86.8749991
0,47,9,2,0,0,0,897.5833333,0,7103.666504,0.1263775,113.4343048
0,21.833334,37,0,0,0,0,1100,0,19200,0.4372661,480.9927553
0,22.75,6,0,0,0,0,1500,0,18000,0.0388361,58.2541656
0,26.333334,27,1,0,0,0,2083.333333,0,12500,0.1724,359.1666619
0,34.4166679,84,0,0,0,0,2250,0,27000,0.2063259,464.23335
0,28.666666,42,0,0,0,0,2916.666667,0,35000,0.1459897,425.8033385
0,22.333334,6,0,0,0,0,2500,0,30000,0.1712443,428.1108081
0,40.4166679,12,1,0,0,0,2150,0,14700,0.0147071,31.6203563
0,34.3333321,12,3,0,0,0,4000,0,12000,0.4745083,1898.033261
0,47,123,1,0,0,1,5000,0,30000,0.1558022,779.0108025
0,55,51,0,0,0,0,1500,0,18000,0.2779506,416.9258773
0,31.416666,6,0,0,0,0,2391.666667,0,28700,0.1207491,288.7916713
0,50.25,38,0,0,0,0,1250,1,15000,0.0104,13
0,27.583334,24,0,0,0,0,2500,0,30000,0.1146327,286.5816653
0,32.9166679,16,0,0,0,0,2291.666667,0,29460,0.1956483,448.3607846
0,26.666666,49,0,0,0,0,1533.333333,0,18400,0.0209772,32.1649986
0,30.5,24,1,0,0,0,1816.666667,0,10900,0.1597862,290.2783076
0,23.083334,8,0,0,0,0,1733.333333,0,20800,0.1607774,278.6808352
1,30.583334,14,0,0,0,1,1760,0,21120,0.2101326,369.8333216
0,28.5,48,0,0,0,1,1375,0,16500,0.4173709,573.8850087
1,19.833334,21,0,0,0,1,2100,0,25200,0.2703754,567.7883416
1,30.166666,20,1,0,0,0,1600,1,9600,0.2006807,321.0891724
1,22.25,25,3,0,0,1,3333.333333,0,10000,0.0184688,61.5625021
0,33.25,18,4,0,0,0,2650,0,6360,0.3058082,810.3916153
0,36.5,24,0,0,0,0,1600,0,22200,0.041255,66.0079241
1,19.75,12,0,0,0,0,1166.666667,0,16400,0.1401787,163.5417764
1,29.5,106,0,0,0,0,2058.333333,0,24700,0.0074494,15.3333333
0,29,20,1,0,0,1,1791.666667,0,13750,0.1017142,182.2379039
0,34.6666679,84,0,0,0,0,2033.333333,0,24400,0.4289434,872.184965
0,38.9166679,72,3,0,0,1,1666.666667,0,8250,0.0003636,0.6060606
0,43.6666679,46,3,0,0,1,4792.666667,0,20774,0.0216503,103.7624809
0,21.166666,20,0,0,0,0,1250,0,15000,0.0265533,33.191666
0,34.5833321,12,0,0,0,0,2916.666667,0,35000,0.0162286,47.3333336
1,33.0833321,26,1,0,0,1,4250,0,33990,0.0250059,106.275009
0,27.333334,6,0,0,0,0,1500,0,18000,0.0086111,12.9166665
0,26.833334,14,1,0,0,0,1250,0,7500,0.24902,311.2749755
0,31.083334,83,0,0,0,0,2333.333333,0,33000,0.0086194,20.1119197
0,38.5833321,53,0,3,0,0,1500,0,26000,0.0260385,39.0576934
0,30.25,6,0,0,2,0,2566.666667,0,42800,0.0492131,126.3135857
0,35.4166679,46,0,0,0,0,2916.666667,0,35000,0.2914083,849.9408762
0,37.75,228,0,0,0,0,2166.666667,0,26000,0.0173073,37.4991664
0,25.083334,8,0,2,0,0,2500,0,30000,0.038453,96.1324945
0,42.25,19,0,0,0,0,3125,1,37500,0.0498355,155.7358308
0,30.666666,72,0,0,0,0,1907,0,22884,0.2851045,543.6941929
0,56.3333321,249,1,0,0,1,3000,0,18000,0.1391564,417.4691588
0,27.166666,14,0,0,0,0,2958.333333,0,35500,0.0474324,140.3208288
0,29.166666,6,0,0,0,0,1250,0,21000,0.1523014,190.3767884
0,34.3333321,6,0,0,0,0,8333.25,1,99999,0.0249268,207.721662
0,38.0833321,24,1,0,0,0,3333.333333,1,20000,0.1182273,394.0908362
0,20.916666,156,0,0,0,0,1440,0,18480,0.1307424,188.2691002
0,25.916666,93,0,0,0,0,2450,0,29400,0.1320003,323.4008379
0,27.166666,36,3,0,0,0,1900,0,5700,0.0149281,28.3633328
0,22.583334,36,2,0,0,0,2250,0,9000,0.1101267,247.7850001
0,23.333334,12,0,0,0,0,1666.666667,0,20000,0.028804,48.0066674
0,26.416666,12,1,0,0,0,2333.333333,0,14000,0.0921725,215.0691574
0,22,3,0,0,0,0,2250,0,27000,0.0354493,79.7608327
0,80.4166641,12,0,0,0,0,833.3333333,0,16000,0.0526369,43.8640639
0,25.416666,12,0,0,0,0,1750,0,21000,0.0760748,133.1308372
0,32.4166679,25,0,0,0,0,1800,0,31200,0.0815577,146.803844
0,43.0833321,26,4,0,0,0,1500,1,3600,0.9286389,1392.958313
0,27.083334,6,0,0,2,0,2700,0,32400,0.2033411,549.0208402
0,22.083334,90,0,0,0,0,1416.666667,0,17000,0.0055882,7.9166667
0,21.75,3,0,0,0,0,2600,0,31200,0.0648039,168.4900194
0,40.75,182,2,0,0,0,2083.333333,1,20000,0.0612397,127.5826323
0,42.75,24,0,1,0,0,4166.666667,1,50000,0.1899908,791.6283483
0,22.75,11,0,0,0,0,1666.666667,0,20000,0.0028,4.6666665
0,31.583334,66,1,0,0,0,3000,0,20500,0.1805263,541.5790379
0,42.0833321,78,0,0,0,0,3250,0,39000,0.0322162,104.7025006
0,24.666666,4,0,0,0,0,2145,0,30740,0.2508032,537.9728691
0,38.1666679,12,2,0,0,0,2666.666667,0,10666.66699,0.0135312,36.0833332
0,45.8333321,24,0,0,0,1,5000,1,80000,0.0167,83.4999979
0,23.916666,12,0,0,0,0,2100,0,26200,0.0379489,79.692594
0,30.75,53,2,0,0,1,2048.75,0,8195,0.1503596,308.049171
1,22.75,50,0,0,0,0,2166.666667,0,26000,0.0218054,47.2450011
0,29.25,36,2,0,0,0,1600,0,6400,0.0182062,29.1299999
0,27.416666,9,0,0,0,0,1666.666667,0,20000,0.111812,186.3533383
0,21.583334,13,0,0,0,1,1500,0,18000,0.1282956,192.4433336
0,25.916666,8,0,0,0,0,2208.333333,0,26500,0.0508872,112.3758364
0,28.083334,36,0,0,0,0,5833.333333,0,70000,0.0357904,208.7774997
0,23.25,4,0,0,0,0,2083.333333,0,25000,0.0974788,203.0808323
1,43.1666679,30,2,0,0,1,3700,0,14800,0.0132883,49.166667
0,31.583334,144,0,1,0,1,2916.666667,1,35000,0.0568917,165.9341746
0,31.416666,48,1,0,1,1,2166.666667,0,13000,0.0182442,39.5291674
0,24.083334,66,0,0,0,1,1400,0,16800,0.0670786,93.9099953
0,41.75,45,0,0,0,1,2528.916667,0,30347,0.1747504,441.9291679
0,28.583334,24,1,0,0,0,3000,1,18000,0.0129167,38.7499994
0,26.25,24,0,0,0,0,1333.333333,0,16000,0.0073125,9.7499999
0,21.166666,24,1,0,0,0,1875,0,11250,0.0727453,136.3974949
0,21.25,157,0,0,0,1,2666.666667,1,32000,0.0080312,21.4166666
0,26.916666,4,1,0,1,0,2500,0,16200,0.0573503,143.3757786
0,24.583334,190,0,0,0,0,2000,0,24000,0.03825,76.4999986
0,31.583334,72,2,0,0,1,1750,0,7000,0.0617395,108.0441652
0,28.083334,47,0,1,0,0,2750,0,33000,0.0879797,241.9441659
1,41.4166679,72,1,0,0,0,1666.666667,0,10000,0.030468,50.7800002
0,25.833334,3,0,0,0,0,2250,0,31000,0.0797103,179.3482192
1,28.833334,36,4,0,0,0,2000,0,4800,0.0025417,5.0833332
0,26.916666,5,1,0,1,0,1350,0,8100,0.0572654,77.3083365
0,35.3333321,61,2,0,0,1,2419,0,9676,0.0614903,148.7450022
0,40.8333321,18,0,0,0,1,2083.333333,0,25000,0.00224,4.6666668
1,33,144,2,0,0,0,1040,0,10826.66699,0.0208987,21.7346536
0,36.5,48,2,0,0,0,2500,0,12600,0.0108069,27.0171952
0,33.4166679,60,1,0,0,1,2833.333333,0,19625,0.1115618,316.0917175
1,37.3333321,13,2,0,0,0,1750,0,9083.333008,0.0571919,100.0858722
0,27.583334,22,0,1,1,0,2150,0,25800,0.2095213,450.4708134
0,35,60,2,0,1,0,1600,0,14400,0.0566329,90.6125903
0,47.0833321,118,0,2,0,1,4408.333333,0,52900,0.0158223,69.7500002
0,28.916666,17,0,0,0,0,1972.833333,0,23674,0.0236475,46.6524995
0,45.75,45,0,0,1,0,2000,0,28000,0.0103625,20.7250006
0,30.083334,212,0,0,0,1,1541.666667,0,18500,0.8814595,1358.91669
0,49.1666679,48,1,0,0,0,2333.333333,0,14000,0.0039286,9.1666668
0,25.083334,7,0,0,0,0,1333.333333,0,16000,0.0446563,59.5416675
0,24.333334,38,0,0,0,0,1750,0,21000,0.0095619,16.7333316
0,22.166666,87,0,0,0,1,1276,0,15312,0.0672682,85.8341664
1,42.5833321,127,4,1,0,1,2833.333333,0,8800,0.15406,436.5033507
0,26.583334,144,0,0,0,0,1833.333333,0,22000,0.0507855,93.1066691
0,55.0833321,212,0,0,0,1,1360,0,59675,0.0508054,69.0952948
0,38.3333321,114,1,0,0,0,1416.666667,0,8500,0.0164006,23.2341673
0,43.6666679,36,0,0,0,1,7083.333333,1,85000,0.0733133,519.3025122
0,34.5833321,18,0,0,0,0,2500,0,52650,0.0775759,193.9396933
0,26.916666,25,0,0,0,1,3500,0,80000,0.1541672,539.5853743
0,25.416666,24,0,0,0,0,1500,0,18000,0.0139517,20.9275
0,21.5,16,0,0,0,0,1520.833333,0,20650,0.1253748,190.6742112
0,24.25,18,0,0,0,0,2125,0,37500,0.0936789,199.0677239
0,25.083334,20,0,0,0,0,2250,0,27000,0.0379063,85.2891672
0,30.833334,12,2,0,0,0,3250,0,13800,0.0496785,161.4551274
0,25.666666,15,0,0,0,0,2200,0,26400,0.0424636,93.4200034
0,25.083334,30,0,0,0,0,2460,0,29520,0.0749441,184.3624891
0,20.083334,6,1,0,0,1,2000,0,12000,0.0724583,144.9166685
0,29.25,15,0,1,0,0,1833.333333,0,22000,0.1413841,259.2041741
0,24.083334,24,0,0,0,0,2083.333333,0,25000,0.2157876,449.5575093
0,27.25,25,0,0,0,0,2000,0,24000,0.1379237,275.8474946
0,25.583334,48,0,0,0,1,1466.666667,0,17600,0.0310619,45.5575009
1,33.0833321,55,1,0,0,0,1250,0,21500,0.2812625,351.5781835
0,31.333334,18,1,0,0,0,2083.333333,1,13750,0.1553647,323.6765042
0,20.833334,12,0,0,0,0,2416.666667,0,29000,0.2261221,546.4616604
0,21.75,63,0,0,0,0,1290,0,15480,0.2473811,319.1216652
0,27.083334,2,3,1,0,1,2500,0,8500,0.0351712,87.9279338
0,30.083334,48,3,1,0,0,3583.333333,0,10750,0.3017014,1081.096672
0,28.916666,48,0,0,0,1,1666.666667,0,20000,0.3346295,557.7158431
0,30.666666,24,0,0,0,0,2333.333333,0,28000,0.0116786,27.2500009
0,27.75,8,0,0,0,0,2250,0,32000,0.0874434,196.7477258
0,24.916666,30,0,0,0,0,3333.333333,0,40000,0.2363737,787.9124582
0,25.5,30,0,0,0,0,1700,0,21000,0.1464729,249.0038559
0,22.916666,25,0,0,0,1,5833.333333,1,70000,0.0083594,48.7633329
0,36.1666679,5,5,0,0,1,2333.333333,0,4666.666504,0.0357807,83.4883302
0,29.333334,24,1,0,0,0,2000,0,20000,0.152899,305.7980239
0,34.4166679,37,1,0,0,0,5000,0,31062.5,0.064085,320.4249591
0,34,77,0,0,0,1,1776.666667,0,21320,0.0263274,46.7749999
0,54.1666679,219,0,2,2,1,2083.333333,0,25000,0.1198876,249.7658289
1,27.083334,42,3,1,0,0,2500,0,7500,0.0567377,141.8441627
0,37.3333321,12,1,0,0,0,2000,0,14700,0.0124194,24.8387754
1,51.9166679,300,0,0,0,1,3500,0,67000,0.0944315,330.51024
1,28.083334,111,0,0,0,1,3833.333333,0,46000,0.0394393,151.1841621
0,29.333334,8,0,0,0,0,2666.666667,0,38000,0.1940187,517.3831781
0,41.4166679,4,2,0,0,0,1666.666667,1,39999.66797,0.0301427,50.237778
0,48.8333321,136,0,0,0,1,1458.333333,0,17500,0.0947349,138.1549969
0,35,12,0,0,0,0,4166.666667,1,50000,0.1311896,546.6233318
0,28.916666,6,0,0,0,0,2583.333333,0,31000,0.002129,5.5
0,20.666666,228,0,0,0,0,1800,0,21600,0.1339287,241.0716623
0,28.083334,13,0,0,0,0,2666.666667,0,32000,0.002875,7.6666667
0,45.9166679,99,2,2,0,1,3583.333333,0,14333.33301,0.0345351,123.7508375
1,24.583334,24,0,0,0,0,953.3333333,0,16640,0.1493107,142.3428608
0,38.75,108,1,0,0,0,2500,0,15000,0.0125667,31.4166676
0,30.083334,8,0,0,0,0,2500,0,30000,0.069864,174.6599935
0,45.9166679,12,0,0,2,0,1500,0,18000,0.107355,161.0324979
0,24.416666,6,1,0,0,0,1666.666667,0,10000,0.156986,261.6433303
0,20.25,62,0,0,0,1,2333.333333,0,28000,0.1201389,280.324166
0,29.583334,38,1,0,0,0,1425,0,8550,0.0540351,76.9999978
0,25.25,7,0,0,0,0,2400,0,28800,0.0410615,98.5474974
0,0.5,94,1,0,0,0,2541.666667,0,15250,0.1017243,258.5491597
0,25.75,12,0,0,0,0,1416.666667,0,20000,0.0519675,73.620622
0,42.6666679,3,2,0,3,0,1716.666667,0,20473.33398,0.1065599,182.9278581
0,39.1666679,12,1,0,0,0,3000,0,18000,0.1177653,353.2958329
0,43,38,0,0,0,0,2750,0,35000,0.0711389,195.6318617
0,32.8333321,6,2,0,1,0,1500,0,8500,0.0479294,71.8941148
0,39.25,24,1,0,1,0,1900,0,13800,0.0183989,34.957934
0,19.416666,12,1,0,0,0,1040,0,12240,0.0302116,31.4200655
0,31.166666,132,1,2,0,1,4000,0,42500,0.0065059,26.0235295
0,33.5833321,122,1,0,0,0,2000,0,12000,0.1358888,271.7775106
0,22.166666,120,0,0,0,0,1500,0,18000,0.017,25.5000014
0,61,2,0,0,0,0,1250,0,15000,0.009326,11.6574997
0,54.5833321,78,1,1,3,1,1800,0,13200,0.029847,53.7245426
1,19.583334,37,0,0,0,0,1375,0,16500,0.0790479,108.6908262
0,29.333334,30,0,0,0,0,2000,0,24000,0.0249446,49.8891659
0,35.8333321,5,4,0,0,1,2041.666667,0,10900,0.0248941,50.8255106
0,34.8333321,84,1,0,0,1,2916.666667,0,17500,0.0767183,223.7616666
1,21.666666,14,1,0,0,0,2113.333333,0,14180,0.0613893,129.7360167
0,35.1666679,4,0,1,0,0,4166.666667,0,50000,0.0654974,272.9058576
0,26.5,16,0,0,0,1,2400,0,32796,0.0512852,123.0845153
0,26.916666,48,3,0,0,1,2916.666667,0,8750,0.0316077,92.1891645
0,30.416666,33,2,0,0,0,3958.333333,0,15833.33301,0.1452528,574.9591533
0,33.6666679,24,4,0,0,0,2166.666667,0,8600,0.0712461,154.3664423
0,22.583334,24,0,1,0,0,1625,0,19500,0.0949282,154.258321
1,25.75,18,1,0,0,0,1375,0,8250,0.2330855,320.4924986
0,21.583334,135,0,0,0,0,2125,0,25500,0.3250126,690.6516999
0,23,153,0,0,0,0,1659,0,19908,0.1333238,221.1841654
0,23.5,36,0,0,0,0,1833.333333,0,22000,0.1052873,193.026673
0,58,29,0,0,0,1,3750,0,45000,0.0193436,72.5383381
0,35.3333321,51,4,0,0,0,3333.333333,0,8000,0.0756392,252.1308263
0,32.0833321,48,1,0,0,0,833.3333333,0,13500,0.0454259,37.8549378
0,24.25,34,0,0,0,0,2166.666667,0,26000,0.156015,338.0324865
0,24.75,66,1,0,1,0,1600,0,9600,0.1502307,240.3691769
0,26.666666,38,0,0,0,0,1916.666667,0,23000,0.0133043,25.5000005
0,28.583334,96,3,0,0,1,400,0,8700,0.0543779,21.751149
0,27.666666,27,0,1,0,1,1473.333333,0,20680,0.0284686,41.9436928
0,49.4166679,36,1,1,0,0,8333.25,1,49999.5,0.0364351,303.6224965
0,27.666666,72,2,1,1,1,3333.333333,0,13333.33301,0.0648445,216.1483467
0,39.5,29,0,0,0,0,1500,0,18000,0.0157928,23.6891666
0,37.9166679,67,2,0,0,0,3333.333333,1,13333.33301,0.0121238,40.4125017
0,40.75,177,2,0,1,1,3783.333333,0,24133.33398,0.039045,147.7203433
0,34.5,49,3,0,0,1,1560,0,13920,0.0507162,79.1173285
0,29.25,84,0,0,0,0,1500,0,18000,0.0006667,1
0,45.25,67,1,0,0,1,2333.333333,0,20250,0.0263183,61.4093027
0,27.25,30,0,0,0,0,2333.333333,0,28000,0.1209775,282.28083
0,27.75,40,0,0,0,0,2166.666667,0,26000,0.1094419,237.1241624
0,37.8333321,120,3,0,1,0,8333.25,1,32999.75,0.0124109,103.4227257
0,36.75,44,1,0,0,0,4000,0,24000,0.0788192,315.2766526
0,31.75,30,2,0,0,0,3333.333333,0,13333.33301,0.0177595,59.1983336
0,23.916666,74,0,0,0,0,2083.333333,0,25000,0.031468,65.5583339
1,35.6666679,48,1,0,1,0,2083.333333,0,12500,0.2502128,521.2766429
0,27.333334,12,3,0,0,0,1603.333333,0,12610,0.029657,47.5500876
0,42.25,50,3,0,0,0,1166.666667,0,6500,0.0054496,6.3578847
1,37.0833321,5,2,1,0,1,2500,0,13000,0.3323331,830.8327198
1,31.833334,18,2,0,0,0,3583.333333,0,14333.33301,0.0107209,38.4166661
0,43.6666679,24,2,0,0,1,5833.333333,0,23333.33398,0.0488266,284.8216674
0,35.75,51,0,0,0,0,800,0,17600,0.0263597,21.087727
0,28,18,1,0,0,0,2250,0,13500,0.0894411,201.2424879
0,41.25,24,1,2,0,0,2916.666667,0,17500,0.1465863,427.5433285
0,27,4,1,0,0,0,1500,0,15500,0.0003871,0.5806452
0,35.3333321,12,0,1,0,0,1750,0,21000,0.2057443,360.0524925
0,28.083334,18,0,0,0,1,3333.333333,0,40000,0.0305318,101.7725033
0,30.083334,16,0,0,2,0,2166.666667,1,26000,0.0150385,32.5833331
0,25.25,24,0,0,0,0,2083.333333,0,25000,0.1362612,283.8774895
0,49.5,18,0,0,0,1,1666.666667,0,20000,0.098814,164.6900053
1,29.083334,127,2,0,0,0,2768.166667,0,11072.66699,0.1778295,492.2616641
0,22.916666,12,2,0,0,0,2333.333333,0,9333.333008,0.1583732,369.5374827
0,42.25,120,3,4,3,1,4583.333333,0,13750,0.073554,337.122508
0,45.5,120,1,0,0,1,3500,0,25000,0.031291,109.5185019
0,39.5833321,117,5,0,0,1,3333.333333,0,6666.666504,0.0133845,44.6150017
0,32.5,16,0,0,0,0,2500,0,30000,0.0961187,240.2966656
0,25.583334,12,1,0,0,0,1791.666667,0,13750,0.087492,156.7564939
0,31.666666,4,0,0,0,0,1916.666667,0,23000,0.3684096,706.1183502
0,44.4166679,93,3,0,0,1,8333.25,0,24999.75,0.0547668,456.3858418
0,25.25,4,0,0,0,0,3000,0,36000,0.0137514,41.2541656
0,23,24,0,0,0,0,2333.333333,0,28000,0.1225332,285.9108225
0,22.333334,29,0,0,0,1,3019,0,36228,0.1695642,511.9141922
0,36.3333321,0,1,0,0,1,2916.666667,0,17500,0.0221454,64.590831
1,49.9166679,26,1,0,0,1,1750,0,11500,0.1975217,345.6630558
0,43.4166679,12,0,0,0,0,2000,0,24000,0.0343588,68.7175021
0,21.083334,6,0,0,0,0,1666.666667,0,20000,0.0055,9.1666666
0,33.3333321,31,1,1,0,0,2558.333333,0,16600,0.0570295,145.90052
0,88.1666641,48,0,0,0,1,2200,0,32400,0.0059568,13.1049379
0,36.75,24,2,0,0,1,2880,0,19520,0.0076925,22.1542619
0,35.0833321,33,0,0,3,0,2750,0,33000,0.0750688,206.4391635
0,42.0833321,30,1,0,0,1,2500,1,15000,0.042037,105.0924975
1,29.5,6,0,0,0,0,1724.166667,0,20690,0.7157815,1234.12662
0,37.25,25,3,0,0,0,1300,0,3900,0.2106436,273.8366663
1,20.083334,40,0,0,0,0,1250,0,15000,0.1025333,128.1666663
0,28.333334,7,0,1,1,0,2833.333333,0,34000,0.0526971,149.3083332
0,41.0833321,18,0,0,0,0,1666.666667,0,20000,0.164044,273.4066794
0,40.4166679,118,4,0,0,1,6250,0,19600,0.0046238,28.8985961
1,19.333334,5,0,0,1,0,1300,0,15600,0.0910256,118.333336
0,31,125,0,0,0,1,1833.333333,0,22000,0.0292309,53.5899972
0,23.916666,2,0,0,1,0,1600,0,21600,0.0771204,123.3925939
0,56.3333321,4,1,0,0,0,6250,0,46500,0.322544,2015.899867
0,24.833334,16,0,0,0,0,1530,0,18360,0.0980365,149.9958303
0,21.666666,12,0,0,0,0,1300,0,15600,0.0007692,1
0,22.5,180,0,0,0,0,1416.666667,0,17000,0.07332,103.8700019
0,28.166666,6,2,0,0,1,3750,0,25836.33398,0.0788813,295.8048508
0,27.916666,36,0,1,0,0,1916.666667,0,23000,0.1259113,241.3300114
0,32.6666679,48,0,1,0,1,2500,0,60000,0.09483,237.0749973
0,20.333334,72,0,0,0,1,1633.333333,0,19600,0.2085913,340.6991675
0,22.666666,68,1,0,0,0,3333.333333,0,26000,0.022221,74.0698663
0,42.25,6,2,1,0,0,3250,0,30666.66602,0.0211374,68.6965245
1,22.583334,11,0,0,0,0,1400,0,24000,0.0622796,87.1914148
0,37,76,4,3,0,1,8333.25,0,19999.80078,0.0921166,767.6307958
0,25,94,0,0,0,0,2416.666667,0,29000,0.0320241,77.391666
0,25.416666,12,2,1,0,0,3000,0,12000,0.0780439,234.1316566
0,24.666666,3,3,0,0,0,4850,0,14550,0.0681809,330.6774918
0,44.75,2,3,0,0,0,8333.25,0,24999.75,0.0400674,333.8916676
1,24.25,30,0,0,0,1,1708.333333,0,20500,0.1462122,249.7791586
0,37.0833321,158,2,0,0,0,1250,0,5833.333496,0.0250229,31.2785711
0,39.0833321,30,0,1,1,0,3500,0,42000,0.180444,631.554164
0,22.666666,48,0,0,0,0,1500,0,18000,0.0796567,119.485002
0,26.25,5,0,0,0,1,3333.333333,0,50000,0.1082892,360.9639903
0,39,70,0,0,3,0,1666.666667,0,20000,0.1057495,176.2491713
0,53.1666679,336,1,0,0,0,8333.25,1,49999.5,0.0058984,49.1525021
0,46,161,2,0,0,1,4583.333333,0,18333.33398,0.0548773,251.520838
0,36.1666679,144,0,0,0,1,5000,0,65000,0.2141192,1070.596129
0,24.25,9,0,0,0,0,1950,0,23400,0.012294,23.9733327
0,30,18,1,0,0,1,2000,0,15000,0.0281037,56.2073328
0,30.666666,82,0,0,0,0,2166.666667,0,26000,0.1620396,351.0858491
0,44.1666679,48,0,1,0,0,1666.666667,0,20000,0.5549755,924.9591827
0,24,3,0,0,0,0,1916.666667,0,23000,0.0947639,181.6308318
0,35,72,0,1,1,1,8333.25,0,99999,0.1101059,917.5400075
0,22.75,14,0,0,0,0,1250,0,15000,0.22509,281.3624963
0,36.5833321,13,0,0,0,0,4041.666667,0,81000,0.0495038,200.0779769
0,30.75,14,0,0,0,1,3100,0,37200,0.0491398,152.3333382
0,23.333334,29,0,1,0,0,2083.333333,0,25000,0.075224,156.7166609
0,34.6666679,18,1,0,0,0,1500,1,10920,0.0136438,20.4656599
1,22.333334,11,0,0,0,0,1666.666667,0,20000,0.144862,241.4366603
0,25.166666,1,0,0,0,0,1500,0,18000,0.0984822,147.723332
0,31.25,53,0,0,0,1,3500,0,42000,0.0476838,166.8933313
0,29,1,0,0,0,0,2500,0,40000,0.0311478,77.8693752
0,23.166666,16,0,0,0,0,3083.333333,0,39200,0.2269911,699.8891396
0,46.9166679,36,2,0,0,1,7500,1,30000,0.0124849,93.6366711
0,22.416666,8,0,0,0,1,1250,0,15000,0.073138,91.4224982
0,37.25,14,3,0,0,0,1300,0,3900,0.2597564,337.6833409
0,29.916666,18,3,0,0,0,2583.333333,0,7750,0.0158229,40.8758358
